,title,label,prediction
3238,Medical Examiner: Chris Cornell Committed Suicide By Hanging,1.0,0.0
3239,Wall Street’s Calling The Sheep To The Slaughter……Again!,0.0,0.0
3240,Clinton to Trump on Twitter: ‘Delete Your Account’ - The New York Times,1.0,1.0
3241,"These Products Make Men Grow Breasts, Get Cancers Of The Prostate And Liver",0.0,0.0
3242,Sarah Netanyahu Tells Melania Trump of Common Bond: ‘Media Hate Us but the People Love Us’,1.0,0.0
3243,The Corbett Report: Accept no substitutes!,0.0,0.0
3244,Saudi Arabia to behead disabled man who peacefully protested,0.0,0.0
3245,CNN Catches Trump Making Sure His Wife Votes For Him – Twitter Erupts In Laughter (VIDEO),0.0,0.0
3246,2016 Projections to 270 Electoral Votes,0.0,0.0
3247,Occult Expert Breaks Down Wikileaks Exposed Clinton Campaign Satanism – TruthFeed,0.0,0.0
3248,Bangladesh Says It Now Knows Who’s Killing the Bloggers - The New York Times,1.0,1.0
3249,Pennsylvania Abortion Clinic Shut Down by Health Department,1.0,0.0
3250,Conflicting Accounts Emerge After Treaty Camp Police Action,0.0,0.0
3251,,0.0,0.0
3252,Marvel’s ‘Inhumans’ TV Series Will Arrive via Imax Theaters - The New York Times,1.0,1.0
3253,Unprecedented Bond Dumping Means U.S. Dollar Collapse Ahead,0.0,0.0
3254,EXCLUSIVE -- Mexico Caught Lying in Extradition Fight for Fugitive Governor,1.0,0.0
3255,Russians In Israel Advised Not To Say ’Schmuck’ Or Get Drunk,1.0,0.0
3256,"With Deflategate Ruling, Roger Goodell Is Firmly in Control - The New York Times",1.0,1.0
3257,Chart Of The Day: Trend Growth Rate Of Real GDP Has Slumped To 0.46%/Year,0.0,0.0
3258,"Magnetic storm could disrupt power grids, navigation systems and satellites over the next few days",0.0,0.0
3259,The Inherent Violence of Israel’s Gaza Blockade,0.0,0.0
3260,Training French soldiers to supervise Daesh,0.0,0.0
3261,Video: We Now Have Proof Obamacare Was Designed to Fail… and Here’s Why,0.0,0.0
3262,"In Tribute to Son, Khizr Khan Offered Citizenship Lesson at Convention - The New York Times",1.0,1.0
3263,Woman faces jail for dismal selection of office birthday cakes,0.0,0.0
3264,Trump’s Economic Program Set For Rough Reality,0.0,0.0
3265,"Ryan on GOP Losing House Majority in 2018: ‘Blah, Blah, Blah,’ ’White Noise of Washington’ - Breitbart",1.0,1.0
3266,"Trump’s View of Syria: How It Evolved, in 19 Tweets - The New York Times",1.0,1.0
3267,Behind China’s Anbang: Empty Offices and Obscure Names - The New York Times,1.0,1.0
3268,"Der Einfluss der USA und der NATO auf das Verhältnis der EU mit China, von Manlio Dinucci",0.0,0.0
3269,Bombshell: Fox News Reports FBI To Move To “Likely Indictment” Of Clinton,0.0,1.0
3270,"Cop accidentally discharges his weapon, sending a bullet into the wall of a daycare center",0.0,0.0
3271,Police and Protesters Clash in Minnesota Capital - The New York Times,1.0,1.0
3272,DELINGPOLE: The Archbishop of Canterbury Thinks We’re All Fascists. Cheers! - Breitbart,1.0,0.0
3273,Thomas Frank Explores Whether Hillary Clinton and the Democratic Party Will Address Inequality,0.0,0.0
3274,Gallery Hopes to Sell Kanye West’s ‘Famous’ Sculpture for $4 Million - The New York Times,1.0,1.0
3275,https://youtu.be/BFpFCy_b2SM,0.0,0.0
3276,98% of public now ‘really looking forward’ to Brexit arguments with relatives over Christmas dinner.,0.0,0.0
3277,Hillary Clinton v Donald Trump in 2016,0.0,0.0
3278,"Giddy Russians Seek To Rename Street After Donald Trump To ""Make Our City Great Again"" - Russia News Now",0.0,1.0
3279,SAG Nominees Include Viggo Mortensen and Other Surprises - The New York Times,1.0,1.0
3280,Signs of the End: Nearly 50% Of Catholics Voted Clinton?,0.0,0.0
3281,Actress Blasts Emma Watson’s ’Confusing’ Feminist Equality Campaign,1.0,0.0
3282,"It’s Possible to Hack a Phone With Sound Waves, Researchers Show - The New York Times",1.0,1.0
3283,Son Gains 22lbs To Save His Dying Father’s Life By Donating Bone Marrow,0.0,0.0
3284,"Istanbul, Donald Trump, Boris Johnson: Your Thursday Evening Briefing - The New York Times",1.0,1.0
3285,Economic upgrade: Russia receives multiple endorsements for rapidly improving business conditions,0.0,0.0
3286,When the Boss Is Half Your Age - The New York Times,1.0,1.0
3287,Tradesman keeps promise,0.0,0.0
3288,Links 11/9/16,0.0,0.0
3289,Macedonian Media: Ruling Party About To Win Over Western Mercenaries,0.0,1.0
3290,The Other October Surprise—An Eruption In The Bond Pits,0.0,0.0
3291,Fashion Notes: Melania Trump Stuns In Dolce &amp Gabbana For Gorsuch Ceremony,1.0,0.0
3292,Russia’s Hacks Followed Years of Paranoia Toward Hillary Clinton - The New York Times,1.0,1.0
3293,Do Preschool Teachers Really Need to Be College Graduates? - The New York Times,1.0,1.0
3294,"U.S. Presidential Race, Rio Olympics, Milwaukee: Your Monday Evening Briefing - The New York Times",1.0,1.0
3295,NATIONAL ANTHEM PROTESTS LEADING CAUSE FOR NFL RATINGS DROP,0.0,0.0
3296,It Turns Out Trump Put off Investigators for 6 Months While He Destroyed Emails,0.0,0.0
3297,LA Immigration Activists’ Illegal Immigrant Mother To Be Deported - Breitbart,1.0,1.0
3298,"Luis Banchero: el pez dorado, por Jorge Smith",0.0,0.0
3299,Energy Update – Super High Geomagnetic Solar Winds,0.0,0.0
3300,Miami Beach Tries to Tame Its Most Raucous Street (but the Fishbowl Drinks Can Stay) - The New York Times,1.0,1.0
3301,Bill Maher Sparks Outrage After Telling Ben Sasse He’s a ’House N**ga’: ’So Hurtful’,1.0,0.0
3302,PHOTOS: President Trump Welcome Ceremony At Tel Aviv Airport,1.0,0.0
3303,Daily Mail Editor Triggers Article 50,0.0,0.0
3304,Gardasil Vaccine Given without Consent and Ruins Life of 14 Year Old Girl,0.0,0.0
3305,It’s Coming… UNPRECEDENTED US BOND DUMPING | Jim Willie,0.0,0.0
3306,Is Britney Spears Ready to Stand on Her Own? - The New York Times,1.0,1.0
3307,How to Plan Your Family’s Vacation - The New York Times,1.0,1.0
3308,Why Christopher Kimball Is Moving On From America’s Test Kitchen - The New York Times,1.0,1.0
3309,"Your Election Day Questions, Answered - The New York Times",1.0,1.0
3310,"White House Petition To Remove ‘Soros-Owned Voting Machines’ Hits 100,000+ Signatures",0.0,0.0
3311,Watch: Celebrities Beg Congress to ’Obstruct’ Donald Trump,1.0,0.0
3312,Georgia Abandons Ukraine's Anti-Russian Obsession - Archil Sikharulidze,0.0,1.0
3313,Life: Environmental Win! Poland Spring Is Fighting Plastic Waste With A Campaign Highlighting The Disgusting Flavor Of Its Bottled Water,0.0,0.0
3314,,0.0,0.0
3315,"Trump Warns of Potential ’Major, Major Conflict with North Korea’",1.0,0.0
3316,Mike Lee: GOP Health Care Bill Does Very Little to Bring Premiums Down - Breitbart,1.0,1.0
3317,"Standing Rock Pipeline Protesters, Ordered to Leave, Dig In - The New York Times",1.0,1.0
3318,"Pakistan Recalls Diplomats From India, Threatens to Expel Indian Envoys",0.0,0.0
3319,Anti-Brexit Meddler Gina Miller Poses Outside the Houses of Parliament,0.0,0.0
3320,Burning Fall Leaves Is Extremely Toxic For The Body & Planet,0.0,0.0
3321,"SHOCK STATEMENT: Anthony Weiner SPEAKS, Drops LEGAL NUKE On Hillary",0.0,1.0
3322,"Liberal Activists Demand Russia Investigation, Trump Impeachment at ’March for Truth’ - Breitbart",1.0,1.0
3323,NC School District Fights to Keep Pro-Transgender Message in First-Grade Curriculum - Breitbart,1.0,1.0
3324,Re: Jury Nullification,0.0,0.0
3325,,0.0,0.0
3326,Hillary Clinton Crashes Tribeca Film Festival,1.0,0.0
3327,Four Simple Reasons Why the Global Elite Hate Russia,0.0,0.0
3328,This Is Where It Gets Interesting – We’ve Never Seen Such A Run On Fractional Reserve Gold & Silver | Andrew Maguire,0.0,0.0
3329,US Plan “C” in Syria: Make “Al Qaeda Central” The New Capital,0.0,0.0
3330,Astronomers Think They Have Just Discovered Messages Sent from Aliens,0.0,0.0
3331,Mitch McConnell Sees ‘High Level of Satisfaction’ With Trump Administration - The New York Times,1.0,1.0
3332,On This the N.F.L. Agrees: The Cowboys’ Offensive Line Is No. 1 - The New York Times,1.0,1.0
3333,SERIOUSLY!? WaPo columnist’s lecture to FBI Director Comey about ‘news business’ falls on its face,0.0,0.0
3334,Aetna CEO on Obamacare: Young People Will Choose Beer First | Politics,0.0,0.0
3335,The Irresistible Style of Emma Stone - The New York Times,1.0,1.0
3336,Former US Intelligence Chief Admits Obama Took “Willful Decision” to Support ISIS Rise,0.0,0.0
3337,Fake Scandal: Any Senator or Government Official Can Pull Money from a Blind Trust Without Ever Telling Anyone - Breitbart,1.0,1.0
3338,Report: Melania and Barron Trump Will Move to the White House This Summer - Breitbart,1.0,1.0
3339,How to Predict Gentrification: Look for Falling Crime - The New York Times,1.0,1.0
3340,"Trump: ’We’re Doing Very Well in Iraq,’ U.S. Troops ’Fighting Like Never Before’",1.0,0.0
3341,"Immigration, Milo Yiannopoulos: Your Tuesday Evening Briefing - The New York Times",1.0,1.0
3342,Black Voters Not Turning Out for Hillary,0.0,0.0
3343,UMass students hold ‘sh*t-in’ for gender-neutral bathrooms,0.0,0.0
3344,North Korean Leader’s Top Enforcer Is Now the One Getting Purged - The New York Times,1.0,1.0
3345,WikiLeaks Podesta Emails Confirm Hillary’s Health Issues,0.0,0.0
3346,Death Spiral: Aetna Exits Obamacare Exchanges Citing $700 Million in Losses - Breitbart,1.0,1.0
3347,"PINKERTON: The Fate of Obamacare in the Trump Era -- What the Middle Class Wants, It Will Get",1.0,0.0
3348,Trump Meets With Al Gore on Climate Change While House G.O.P. Rebuffs Tariff Plan - The New York Times,1.0,1.0
3349,Processed red meat found to sort you out,0.0,0.0
3350,Thomas Frank Explores Whether Hillary Clinton and the Democratic Party Will Address Inequality,0.0,0.0
3351,This picture of three dads feeding their babies is more funny than cute,0.0,0.0
3352,"NYTimes Editor Defends Paper's Coverage of Trump, Claims Fox News and CNN Are ""Bad for Democracy""",0.0,1.0
3353,How to make your home feel welcoming,0.0,0.0
3354,Watch: Trump Wishes Former FBI Director James Comey ’Luck’ in Senate Testimony - Breitbart,1.0,1.0
3355,DEVELOPING: FBI Reopens Investigation into Clinton Emails After New ‘Pertinent’ Evidence Discovered,0.0,0.0
3356,Donald Trump May Not Deliver on Campaign Promises,0.0,0.0
3357,Former US State Dept Official: “US Intelligence Community Has Started a Counter-Coup Against the Clintons”,0.0,1.0
3358,Стала известна возможная причина взрыва дома в Рязани,0.0,0.0
3359,SCOTUS Refuses to Hear Texas Voter ID Case -- For Now,1.0,0.0
3360,EPIC: Brave German woman beats the absolute hell out of a Muslim ‘refugee’ with her purse,0.0,0.0
3361,"A $1,000 Day in Tokyo for $100 - The New York Times",1.0,1.0
3362,2:00PM Water Cooler 11/1/2016,0.0,0.0
3363,Veterans Group Blasts ’Selfish’ Elizabeth Warren for Putting Illegal Aliens First - Breitbart,1.0,1.0
3364,Och-Ziff to Pay Over $400 Million in Bribery Settlement - The New York Times,1.0,1.0
3365,’Anti-Fascists’ Crash Nationwide Protests Against Sharia Law - Breitbart,1.0,1.0
3366,Six Corporations Will Soon Rule the Planet,0.0,0.0
3367,Donald Trump Accused of Failure at not being President for a Week,0.0,0.0
3368,Diary of a Cruise Season - The New York Times,1.0,1.0
3369,Only Geniuses & Schizophrenics Can Pass This 3 Question Quiz! - David Avocado Wolfe - DavidWolfe.com,0.0,1.0
3370,Report: Colin Kaepernick to Stand for National Anthem in 2017 - Breitbart,1.0,0.0
3371,ObamaCare on the Brink,0.0,0.0
3372,That Historic Cocktail? Turns Out It’s a Fake - The New York Times,1.0,1.0
3373,"Flood Rips Through Historic Maryland Town, Killing at Least 2 - The New York Times",1.0,1.0
3374,The Guide to Being an Airbnb Superhost - The New York Times,1.0,1.0
3375,Why Corporate America Is Leaving the Suburbs for the City - The New York Times,1.0,1.0
3376,Stephen Hawking: Mankind Will Have to Populate Another Planet Within 100 Years to Survive - Breitbart,1.0,1.0
3377,Taking a Page from Joe McCarthy,0.0,1.0
3378,‘Solar Winds’ Spur Geomagnetic Storm That May Affect Power,0.0,0.0
3379,Killer Mike Proves Real Leaders are Truth-Tellers by Saying What Most People Won’t,0.0,0.0
3380,Indy 500 Drivers Scott Dixon and Dario Franchitti Robbed at Gunpoint at Indianapolis Taco Bell,1.0,0.0
3381,Taking Refuge in Dollar Could Expose World Economy to New Perils - The New York Times,1.0,1.0
3382,Parents of Terror Victim Sue Chicago-Area Palestinian Groups to Collect Jury Award,1.0,0.0
3383,A Reunion 21 Years in the Making - The New York Times,1.0,1.0
3384,Ernie Els: ‘We Would Not be Playing For the Money We Play For If It Wasn’t For Tiger’ - Breitbart,1.0,1.0
3385,Rachel Maddow: Trump ’Totally’ Could Have Leaked His Own 2005 Tax Return - Breitbart,1.0,1.0
3386,,0.0,0.0
3387,"If they don’t want to break up families, why do the encourage “unaccompanied minors?”",0.0,0.0
3388,Police: Engaged Boston Doctors Murdered in Penthouse - Breitbart,1.0,1.0
3389,Mexican Governor Fighting U.S. Extradition for Cartel Case,1.0,0.0
3390,Pro-sovereignty Legislators Demand That Administration End Border Anarchy,0.0,0.0
3391,VIDEO : Watters World Interviews Delicate NYC “Snowflakes” Post-Election,0.0,0.0
3392,The Lethal Gaps in How the Supreme Court Handles the Death Penalty - The New York Times,1.0,1.0
3393,"U.S. Presidential Race, Syria, William Bratton: Your Friday Evening Briefing - The New York Times",1.0,1.0
3394,Harry Reid and Koch Brothers Wage Proxy War for a Nevada Senate Seat - The New York Times,1.0,1.0
3395,Michael Moore’s ‘Morning After To-Do List’ Is Going Viral – Maybe This Time We Will Listen,0.0,0.0
3396,Economists Are Losing Their Minds At Trump’s Plan To Get 3% Economic Growth Again - Breitbart,1.0,1.0
3397,The USA Era (1945 - 2008) in Retrospect,0.0,0.0
3398,"One in Every 137 Teenagers Would Identify as Transgender, Report Says - The New York Times",1.0,1.0
3399,"Fake Websites, Fake Polls, Fake News, Fake Leaks: The Desperate Maneuvers Of The Losing Clinton Campaign",0.0,0.0
3400,Train Crash in Italy Leaves at Least 25 Dead and Dozens Injured - The New York Times,1.0,1.0
3401,Here's The Trump Ad Hillary is SUING to Stop; Watch It Before It's GONE | The Federalist Papers,0.0,0.0
3402,Trump Throws A Fit When Asked Why He Is Promoting His Hotel Instead Of Campaigning,0.0,0.0
3403,"Monitoring May Have ‘Incidentally’ Picked Up Trump Aides, House Member Says - The New York Times",1.0,1.0
3404,High Ranking Russian Official Confirms Being In Contact With Trump’s Campaign During Election (VIDEO),0.0,0.0
3405,THE END GAME closes in on the Clintons as the deep state turns… massive collection of criminally damning evidence about to be revealed that will bring down the Clinton crime family forever,0.0,0.0
3406,Sandy Hook Promise Rakes In $6 Million (VIDEO),0.0,0.0
3407,Places to Put Your Hands Together - The New York Times,1.0,1.0
3408,Comment on 7 Photos That Capture Shocking Differences In Social Classes (IMAGES) by para para dinle,0.0,0.0
3409,"Sparkling and Blighted, Convention Cities Spotlight Ignored Urban Issues - The New York Times",1.0,1.0
3410,"’Hot Mugshot Guy’ Is Now Super-Rich, Living in Mansion",1.0,0.0
3411,Social Media Got You Down? Be More Like Beyoncé - The New York Times,1.0,1.0
3412,Support for Clinton-Style AWB at All-Time Low in U.S.,0.0,0.0
3413,Amazon Is Quietly Eliminating List Prices - The New York Times,1.0,1.0
3414,WARNING IOWA! List of Socialists running as Democrats,0.0,0.0
3415,BIGGER Quake Strikes Italy (M6.6) | S0 News Oct.30.2016 [VIDEO],0.0,0.0
3416,Michelle Obama Rips ’Partisan’ Critics of Her ’Let’s Move’ Campaign - Breitbart,1.0,1.0
3417,Mormons’ Distaste for Donald Trump Puts Utah Up for Grabs - The New York Times,1.0,1.0
3418,Trump Advocates the American People's Control Over U.S. Government,0.0,0.0
3419,,0.0,0.0
3420,"‘Duck Dynasty’ Legacy: Real, Fake and Upfront About It - The New York Times",1.0,1.0
3421,Hillary Clinton told a black radio host that rappers have influenced her fashion sense,0.0,0.0
3422,Neil Gorsuch to Participate in Deciding SCOTUS Gun Rights Hearing,1.0,0.0
3423,The Secret to Good Toast? It’s Your Freezer - The New York Times,1.0,1.0
3424,"For Those Keeping Score, American Women Dominated in Rio - The New York Times",1.0,1.0
3425,Woman Rescues Dying Cat And Now He Is Unrecognizable (In A Good Way),0.0,0.0
3426,Watch: The 5 Most Ridiculous Celebrity Freak Outs In Response To Trump’s Win,0.0,0.0
3427,40-Year Sentence Handed Down in Kidnapping Case Police Called a ’Hoax’ - Breitbart,1.0,1.0
3428,Why Can’t My BFF and My New Boyfriend Get Along? - The New York Times,1.0,1.0
3429,Second Avenue Subway’s Arrival Brings Fear That Rents Will Soar - The New York Times,1.0,1.0
3430,Women Suspected in Killing of Kim Jong-nam Are Charged - The New York Times,1.0,1.0
3431,Investors Intelligence Says Here Is The Key To A Turnaround In Gold & Silver!,0.0,0.0
3432,17 Colombian Nationals Arrested for Burglarizing Houston Communities,1.0,0.0
3433,Uber Defies California Regulators With Self-Driving Car Service - The New York Times,1.0,1.0
3434,Soldier Headed Home from Deployment Says United Airlines Charged Him $200 for ’Overweight’ Military Bag,1.0,0.0
3435,Coal Miners Hope Trump’s Order Will Help. But Few Are Counting on It. - The New York Times,1.0,1.0
3436,Podesta Emails: Memo Reveals Clinton Campaign’s Plan To Coordinate With DNC,0.0,1.0
3437,WikiLeaks: Confirms Hillary Sold Weapons To ISIS,0.0,0.0
3438,Mainstream Media Crashed — The Scapegoat is 'Fake News',0.0,0.0
3439,“Scary Stories In 5 Words” are terrifying tales for people short on time,0.0,0.0
3440,‘I’ve Become a Racist’: Migrant Wave Unleashes Danish Tensions Over Identity - The New York Times,1.0,1.0
3441,How Egypt’s Activists Became ‘Generation Jail’ - The New York Times,1.0,1.0
3442,Little Is Off Limits as Donald Trump Plans Attacks on Hillary Clinton’s Character - The New York Times,1.0,1.0
3443,Daily Mail begins ‘Start Funding Hate’ campaign. More soon.,0.0,0.0
3444,Wikileaks Confirming Clinton Was Complicit in the Murder of Ambassador Stevens- The CSS Printed This Allegation Four Years Ago,0.0,0.0
3445,The Onion - America's Finest News Source,0.0,0.0
3446,"Alissa Rubin, 2016 Pulitzer Winner, Reports From the Front Lines - The New York Times",1.0,1.0
3447,David Frum: Hillary is a Patriot Who Will Protect the Constitution,0.0,0.0
3448,Trump Links C.I.A. Reports on Russia to Democrats’ Shame Over Election - The New York Times,1.0,1.0
3449,Trump’s Health Secretary Pick Leaves Nation’s Doctors Divided - The New York Times,1.0,1.0
3450,"Dallas Gunman Had Plans for Wider Attack, Police Say - The New York Times",1.0,1.0
3451,House Republicans Shocked to Learn 18th Time's Isn't A Charm,0.0,0.0
3452,The View From Syria as a Cease-Fire Takes Effect - The New York Times,1.0,1.0
3453,"Despite Cancer Diagnosis and Husband’s Death, Keeping a Positive Outlook - The New York Times",1.0,1.0
3454,"R. Alexander Acosta, Law School Dean, Is Trump’s New Pick for Labor - The New York Times",1.0,1.0
3455,Electronic Voting Machines Caught Switching Trump Votes To Hillary: “Trying to Steal Texas” | Survival,0.0,0.0
3456,"For Democrats, Anthony Weiner Makes an Unwelcome Return - The New York Times",1.0,1.0
3457,"In a Big Hole for a Detroit House, but Happy - The New York Times",1.0,1.0
3458,Burnt homes and broken promises: the Jungle evicted,0.0,0.0
3459,Liberals Setting Up a Pass on Colin Kapernick’s NFL Free Agency as Evidence of ’Racism’ - Breitbart,1.0,1.0
3460,"Daily Mail Compares 2 U.K. Leaders — Their Legs, Not Their Ideas - The New York Times",1.0,1.0
3461,James Comey Hearing Destroys Obstruction of Justice Case Against Trump - Breitbart,1.0,1.0
3462,"Samantha Bee Mocks Trump, Roasts Media at ’Not the White House Correspondents’ Dinner’ - Breitbart",1.0,1.0
3463,And Now the Work Begins,0.0,0.0
3464,Clinton's Web Of Deception,0.0,0.0
3465,"Which Power Conference Won’t Vie for National Title? Sorry, Pac-12 - The New York Times",1.0,1.0
3466,CNN Features Clock Tracking Last Time Trump ’Attacked Someone on Twitter’,1.0,0.0
3467,Biden and Trump Agree to Fight Pistol Duel--Final Arrangements Pending,0.0,0.0
3468,Arianna Huffington Is Leaving Huffington Post - The New York Times,1.0,1.0
3469,"Gordie Howe, Mr. Hockey for the Red Wings, Dies at 88 - The New York Times",1.0,1.0
3470,Texas Leads 16-State Coalition in Support of Travel Ban,1.0,0.0
3471,Fall and Rise of the Forgotten ‘Deplorables’,0.0,0.0
3472,Egyptian Christians Cancel Easter Festivities in Mourning Over Palm Sunday Massacre,1.0,0.0
3473,Disgraced Hedge Fund Manager Focuses on Aiding Veterans,0.0,0.0
3474,LEAKED AUDIO: HILLARY CLINTON PROPOSED RIGGING PALESTINIAN ELECTION,0.0,0.0
3475,"In Wake of Orlando Shootings, Mexican Soccer Chant Offends Many - The New York Times",1.0,1.0
3476,SAID IN SPANISH: A Mexican Governor Meddles In California; Mexican Music Stars Slam Trump (Who Asked Them?); NEW YORK TIMES Votes For Hispanics Above Anglos,0.0,0.0
3477,Learning to Speak for the Dead - The New York Times,1.0,1.0
3478,Conway: Merits of Executive Order Will Prevail in Court - Breitbart,1.0,1.0
3479,FREE Summit from Health Experts Teaches About Healthy Fats to Reverse Disease and Lose Weight,0.0,0.0
3480,"How Apple Empowers, and Employs, the American Working Class - The New York Times",1.0,1.0
3481,"Let Women Abort Babies for Being the Wrong Sex, Says Top Medical Ethicist",1.0,0.0
3482,Why American Surrogates Are in Demand for Chinese Families,0.0,0.0
3483,"David Brooks: Whites are “voting their gene pool” after being “ruined” by globalization, immigration, and feminism",0.0,0.0
3484,The Met Opera Is Struggling. How Can It Fill Those Empty Seats? - The New York Times,1.0,1.0
3485,Put Some Me-ing in Your Be-ing,0.0,0.0
3486,Sanders: ’The Way the Democratic Party Has Been Run for Decades Has Not Worked’ - Breitbart,1.0,0.0
3487,"Beyond The Veil: Channeling My Sister’s Message To Humanity : In5D Esoteric, Metaphysical, and Spiritual Database",0.0,0.0
3488,The #NeverTrump’s Final Plan: ‘Elect And Impeach’,0.0,0.0
3489,Fresno State Student Transitions to a Male,0.0,1.0
3490,Reanimation/ Monsterland,0.0,0.0
3491,"Game Of Thrones Author Just Ripped Trump, Endorsed Hillary",0.0,1.0
3492,Virgil: Making America Great Again—Or Not: The Establishment Targets Trump’s Top Strategist,1.0,0.0
3493,Will Trump Resist War Hawks on Iran?,0.0,0.0
3494,America at the Crossroads: Abrogation of Democracy,0.0,0.0
3495,"Alan Rusbridger, Once Guardian’s Celebrated Editor, Severs Ties With It - The New York Times",1.0,1.0
3496,FNC’s Geraldo Rivera: ’I Am Withdrawing My Opposition to the Wall’ - Breitbart,1.0,1.0
3497,Desperate Trump Supporter Offers Voters Discount On Horse Semen If They Vote Trump,0.0,0.0
3498,Google Accused of Paying Women Less than Men - Breitbart,1.0,1.0
3499,New Trump Deportation Rules Allow Far More Expulsions - The New York Times,1.0,1.0
3500,ESPN SportsCenter Anchor Linda Cohn: Those Who Ignore Politics Problem at ESPN are ’Blind’ - Breitbart,1.0,1.0
3501,NY Daily News And Nearly All Liberal News Media Outlets Experiencing Stunning Decline In Readership,0.0,0.0
3502,The Giant Panda Is No Longer Endangered. It’s ‘Vulnerable.’ - The New York Times,1.0,1.0
3503,"Don’t Root, Root, Root for the Racist, Red-Face Team from Cleveland",0.0,0.0
3504,President Putin Meeting of the Valdai International Discussion Club | The Vineyard of the Saker,0.0,1.0
3505,"Sorry, Ms. Jackson: You’re Underrated. ‘Control’ at 30 - The New York Times",1.0,1.0
3506,Supreme Court Tie Blocks Obama Immigration Plan - The New York Times,1.0,1.0
3507,"Review: In ‘Little Men,’ Boys Develop a Bond That Is Threatened by Money - The New York Times",1.0,1.0
3508,The Election Highlighted a Growing Rural-Urban Split - The New York Times,1.0,1.0
3509,Maher to Hillary: You F*cked It Up’ - ’Stay in the Woods’ - Breitbart,1.0,1.0
3510,"Ariel Gonzalez - Eurasia, Latin America and Multipolarity | Katehon think tank. Geopolitics & Tradition",0.0,0.0
3511,"FBI Wants you to Believe It Examined 650,000 Emails in 691,000 Seconds",0.0,0.0
3512,#DraftOurDaughters: Feminist Hillary Supporters Vow To Fight War With Russia For Us,0.0,0.0
3513,"E-pasaporte: ¿por domingo y para la televisión?, por Herbert Mujica Rojas",0.0,0.0
3514,"Israeli, American Jewish Leaders Slam UN Secretary-General For ’Occupation’ Statement",1.0,0.0
3515,How David Letterman’s Mother Endeared Him to Viewers - The New York Times,1.0,1.0
3516,Tribunal Rejects Beijing’s Claims in South China Sea - The New York Times,1.0,1.0
3517,Here are the Democrats Who are Skipping Trump’s Inauguration - Breitbart,1.0,1.0
3518,Don’t Despair: Why This Election Is Our Greatest Blessing,0.0,0.0
3519,,0.0,0.0
3520,My 10 Favorite Books: Kehinde Wiley - The New York Times,1.0,1.0
3521,Blue State Blues: The White House Loves the Russia ’Scandal’ - Breitbart,1.0,0.0
3522,‘Here Lies’: A Clue in Hebrew Points to Rome’s Medieval Jewish Cemetery - The New York Times,1.0,1.0
3523,"In Jordan, Nikki Haley Defends U.S. Response to Syrian Refugee Crisis",1.0,0.0
3524,"2nd Avenue Subway Will Open on Jan. 1, M.T.A. Says - The New York Times",1.0,1.0
3525,Donald Trump Thanks InfoWarriors & ALT Media For The Win,0.0,0.0
3526,"Five Illegal Aliens Arrested After Shooting Woman 13 Times, Say Police",1.0,0.0
3527,NBC’s Lester Holt Interrupts Trump Nine Times in Less Than Three Minutes,1.0,1.0
3528,BBC’s Children Show ‘Just a Girl’ is About a Transgender Child Taking Hormone Blocking Drugs,0.0,0.0
3529,13 Years Later Elizabeth Smart Realizes Kidnapping Was Even Worse For Her Parents,0.0,0.0
3530,"Kellyanne Conway Promotes Ivanka Trump Brand, Raising Ethics Concerns - The New York Times",1.0,1.0
3531,How Your State and Local Tax Dollars Paid for Private Equity Firm TPG’s Elton John Apperance,0.0,0.0
3532,"Leonard Litwin, New York Real Estate Mogul, Dies at 102 - The New York Times",1.0,1.0
3533,Europe Hopes for Clinton Win for More Deals With Iran,0.0,0.0
3534,SNOWFLAKE: Colbert Didn’t Want To Write Jokes About Trump Winning | Daily Wire,0.0,0.0
3535,Prof Michel Chossudovsky discusses Hillary Clinton’s foreign policy & emerging nuclear risks,0.0,0.0
3536,WATCH: Secretary of State Rides with Rolling Thunder to Honor U.S. Military,1.0,0.0
3537,WATCH: Vandals Twist Arizona Jewish Family’s Menorah Into Swastika - Breitbart,1.0,1.0
3538,The Mosque Next Door: City Law vs. Houses of Faith - The New York Times,1.0,1.0
3539,The Pathologization of Dissent,0.0,0.0
3540,A Push to Lower Drug Prices That Hit Insurers and Employers the Hardest - The New York Times,1.0,1.0
3541,"On Hillary Clinton’s Rough Day, Republicans Rue Missed Chance - The New York Times",1.0,1.0
3542,That’s Not the Burglar Growling. It’s His Stomach. - The New York Times,1.0,1.0
3543,"Putin Says Snowden Was Wrong to Leak Secrets, but Is No Traitor - Breitbart",1.0,1.0
3544,Poll: Trump pulls ahead in Florida,0.0,0.0
3545,Comment on 10 Strange Facts About Our Presidents by tania de saram,0.0,0.0
3546,How to Have a Green Vacation - The New York Times,1.0,1.0
3547,Träumt Russland heimlich von der Sowjetunion?,0.0,0.0
3548,Leaked Emails Reveal Hillary Can’t Speak for Very Long Without a Podium… So Were the Debates Rigged?,0.0,0.0
3549,"Kim Davis Could Pay As Much As $225,000 In Legal Costs For Her Publicity Stunt",0.0,0.0
3550,Kunst am Werk: Wie UralMasch zur Bilder-Galerie wurde,0.0,0.0
3551,Car Thief Leads Police on Slow-Speed Chase Because He Can’t Drive Stick Shift,1.0,1.0
3552,Foreign Policy Names Floated By Trump Transition Undermine Campaign Promises,0.0,0.0
3553,Breitbart News Daily: Ryancare Vote - Breitbart,1.0,1.0
