,title,label,prediction
3543,putin says snowden was wrong to leak secrets but is no traitor breitbart,1.0,1.0
3544,poll trump pulls ahead in florida,0.0,0.0
3545,comment on strange facts about our presidents by tania de saram,0.0,0.0
3546,how to have a green vacation the new york times,1.0,1.0
3547,trumt russland heimlich von der sowjetunion,0.0,0.0
3548,leaked emails reveal hillary cant speak for very long without a podium so were the debates rigged,0.0,0.0
3549,kim davis could pay as much as in legal costs for her publicity stunt,0.0,0.0
3550,kunst am werk wie uralmasch zur bildergalerie wurde,0.0,0.0
3551,car thief leads police on slowspeed chase because he cant drive stick shift,1.0,0.0
3552,foreign policy names floated by trump transition undermine campaign promises,0.0,0.0
3553,breitbart news daily ryancare vote breitbart,1.0,1.0
3554,the legend of zelda breath of the wild review a creative and masterful openworld adventure breitbart,1.0,1.0
3555,comment on obamacare architect gruber demands larger mandate penalty by marlene,0.0,0.0
3556,wall street journal democrats trying to squelch susan rice unmasking story breitbart,1.0,1.0
3557,lessons in the delicate art of confronting offensive speech the new york times,1.0,1.0
3558,cyprus why one of the worlds most intractable conflicts continues the new york times,1.0,1.0
3559,donald trump tackles totally biased today show on nbc for fake news breitbart,1.0,1.0
3560,the political world after trumps win,0.0,0.0
3561,arthouse fare hopes for an oscarnod push as split rules north america the new york times,1.0,1.0
3562,jackie mason gop needed years to fix obamacare give me minutes,1.0,1.0
3563,kleiner vorgeschmack erdogan lsst warnflchtling in richtung eu los,0.0,0.0
3564,thomas frank explores whether hillary clinton and the democratic party will address inequality,0.0,0.0
3565,why did four googles kill this white,0.0,0.0
3566,bill clintons son danney williams has youtube channel restored,0.0,0.0
3567,donald trumps selffunding includes payments to family and his companies the new york times,1.0,1.0
3568,no more american thanksgivings,0.0,0.0
3569,hillary clinton speaks to the dead for therapeutic release,0.0,0.0
3570,trumps opponents see normal americans as deplorables paul craig roberts,0.0,0.0
3571,coulter calls out beta males for threatening rodney king riots over berkeley speech breitbart,1.0,1.0
3572,trump signs resolution overturning obama planned parenthood state funding mandate,1.0,1.0
3573,the forgotten man,0.0,0.0
3574,osama bin ladens older brother rents out luxury student flats in scotland,0.0,1.0
3575,un failed to organize evacuation of civilians from rebelheld aleppo russian envoy,0.0,0.0
3576,,0.0,0.0
3577,australia to hunt down antivax nurses and prosecute them for disobeying the medical police state,0.0,1.0
3578,how to win friends and influence people on fake mars the new york times,1.0,1.0
3579,the fix is in nbc affiliate accidentally posts election results a week early hillary wins presidency to trumps ,0.0,0.0
3580,maines gov lepage threatens to investigate college students for fraud if they vote video,0.0,0.0
3581,idiot who destroyed trump hollywood star gets exactly what he deserves,0.0,0.0
3582,trump putin very smart to not retaliate over obama sanctions breitbart,1.0,0.0
3583,nfl playoffs schedule matchups and odds the new york times,1.0,1.0
3584,nato russia to hold parallel exercises in balkans,0.0,0.0
3585,what keeps the f alive,0.0,0.0
3586,wells fargo workers claim retaliation for playing by the rules the new york times,1.0,1.0
3587,dr duke mark collett to the antiwhite scum who promised to leave get the hell out,0.0,0.0
3588,fbi cia nypd officials set to drop the hammer video evidence of bill clinton and six government officials taking part in sexual acts with minors to be released before election,0.0,0.0
3589,peter schweizer clinton global initiative folded because they can no longer sell access to political power breitbart,1.0,0.0
3590,comment on eyes wide shut the movie that exposes the illuminati by james friday,0.0,0.0
3591,rebel attacks on syrias aleppo slow but civilian toll rises,0.0,1.0
3592,robert creamer sues james okeefe project veritas over sting breitbart,1.0,0.0
3593,minute analysis will fbi agents break emperors new clothes public confusion to point clearly to crimes centered in money war and lies privateserver emails with attempted deletions by top public servant executives are slam dunk criminal felonies,0.0,1.0
3594,world war russia threatens america with nuclear war,0.0,0.0
3595,the un plans to implant everyone with a biometric id this is not a drill,0.0,0.0
3596,news incredibly selfish the city of chicago wants its baseball team to win the world series even though it already has a bunch of movie theaters and a zoo,0.0,0.0
3597,a struggling theme park asks do you still believe in santa the new york times,1.0,1.0
3598,peter vaughan maester aemon in game of thrones dies at the new york times,1.0,1.0
3599,save america from donald trump to fix america or did your mother drop you on your head,0.0,0.0
3600,fukushima the extinctionlevel event that no one is talking about,0.0,0.0
3601,clinton advisor loses it in leaked email over hillarys illegal activity,0.0,0.0
3602,eurosceptics in finland call for referendum on european union and euro,1.0,0.0
3603,leftist housewife steals dozens of trump signs heres why,0.0,0.0
3604,art laffer paul ryans just about perfect right now breitbart,1.0,0.0
3605,dems plan summer camps for trump resisters breitbart,1.0,1.0
3606,scarlett johansson considers future run for political office,1.0,0.0
3607,olympic officials back ban on russian track team from rio games the new york times,1.0,1.0
3608,comment on whats that strange lump embedded in hillary clintons face by maryaha,0.0,0.0
3609,offices of volkswagen and audi chiefs searched in raid warrant says the new york times,1.0,1.0
3610,robert silvers a founding editor of new york review of books dies at the new york times,1.0,1.0
3611,,0.0,0.0
3612,is edward snowden a spy a new book calls him one the new york times,1.0,1.0
3613,new world order pushes back on brexit revolution,0.0,0.0
3614,bloombergbacked pennsylvania attorney general sentenced to months in prison,0.0,0.0
3615,japan moves forward on bill to allow emperor akihito to abdicate throne breitbart,1.0,1.0
3616,joe giambrone on hollywoods shameless underhanded assault on political truth,0.0,0.0
3617,whom do you tell when youre sick maybe everyone you know the new york times,1.0,1.0
3618,nddl pour fter lautorisation des travaux manuel valls dtruit personnellement plusieurs hectares de zone humide le gorafi,0.0,0.0
3619,hillary clinton tries to move past email issue donald trump revels in it the new york times,1.0,1.0
3620,these people reversed their diabetes in days,0.0,0.0
3621,links ,0.0,0.0
3622,postman arrested for feeding dog nailfilled meatballs,1.0,0.0
3623,obamacare near collapse in minnesota as prices jump average,0.0,0.0
3624,despite democrat obstruction us senate confirms mike pompeo as next director of cia breitbart,1.0,1.0
3625, herbal teas with highest antioxidants,0.0,0.0
3626, comic book heroes who could come out on the big screen the new york times,1.0,1.0
3627,us hypocrisy over russian war crimes,0.0,0.0
3628,why are some more altruistic than others woman who nearly lost life in car crash attempts to find out,0.0,0.0
3629,how will brexit vote go monty python may offer clue the new york times,1.0,1.0
3630,rush limbaugh ridicules robert reich for right wing rioters claim breitbart,1.0,1.0
3631,boko haram jihadists slay civilians in ramadan attacks in northern nigeria,1.0,1.0
3632,total vetting fail leftwing snowden fan girl reality winner gets access to our nsa secrets,1.0,0.0
3633, crazy japanese inventions that are simply awesome part ,0.0,0.0
3634,black christian leaders issue clinton letter of demands,0.0,0.0
3635,ok its over we finally know the truth about trumps word bigly video,0.0,0.0
3636,false teacher beth moore endorses the late term partialbirth abortion candidate crooked hillary,0.0,0.0
3637,witness identifies one of key suspects as buyer of car used to spy on murdered nemtsov russia news now,0.0,0.0
3638,pittsburgh symphony orchestra strike is resolved the new york times,1.0,1.0
3639,in somalia us escalates a shadow war the new york times,1.0,1.0
3640,russia calls washingtons bluff moves to finish syrian war,0.0,0.0
3641,panel endorses gene drive technology that can alter entire species the new york times,1.0,1.0
3642,tom hayden things come around in the mideast,0.0,0.0
3643,donald or hillary a decision between life and death,0.0,0.0
3644,mexico grapples with a surge in violence the new york times,1.0,1.0
3645,top reasons to be a holocaust denier,0.0,0.0
3646,taxpayers will defend trump in suit charging constitutional violations the new york times,1.0,1.0
3647,the fall of george soros has begun,0.0,0.0
3648,feds challenge after raising rates may be existential the new york times,1.0,1.0
3649,new podesta email reveals strategy for rigging polls by oversampling,0.0,0.0
3650,,0.0,0.0
3651,gutfeld even when trump loses he ends up winning breitbart,1.0,1.0
3652,russia has no intention of attacking anyone this is absurd says vladimir putin,0.0,0.0
3653,trump victory necessary to get us into world war,0.0,0.0
3654,obama ends exemption for cubans who arrive without visas the new york times,1.0,1.0
3655,russia sends bombers to syria using base in iran the new york times,1.0,1.0
3656,study genital mutilation imposes segregation on immigrants american daughters breitbart,1.0,1.0
3657,breitbart news daily dutch election results breitbart,1.0,1.0
3658,confusion as clinton cards changes name to trump cards,0.0,0.0
3659,faa investigates errant flight involving harrison ford the new york times,1.0,1.0
3660,fifth mexican journalist murdered in days,1.0,0.0
3661,the fbi agent who took hillarys bribes just got some really bad news,0.0,0.0
3662,pentagon china to expand military bases in pakistan other allied countries,1.0,0.0
3663,scandal in korea the masses descend to the streets new eastern outlook,0.0,0.0
3664,most wanted drug baron hands himself in says life on the run got too much,0.0,0.0
3665,feeling cornered coal industry borrows from tobacco playbook activists say the new york times,1.0,1.0
3666,alle machen jagd auf ihn horrorclown traut sich nicht mehr vor die tr,0.0,0.0
3667,allergens in vaccines are causing lifethreatening food allergies,0.0,0.0
3668,time investigating hillary is an attack on all women,0.0,0.0
3669,russia india will expand military cooperation with focus on navy projects russia india report,0.0,0.0
3670,woman sues casino for giving her a steak dinner instead of a million jackpot breitbart,1.0,1.0
3671,glenn greenwald dems suddenly love leaks but attacked them under obama breitbart,1.0,1.0
3672,protest song of the week retribution by tanya tagaq,0.0,0.0
3673,virgil the age of the lion donald trump puts america first,1.0,1.0
3674,top clinton adviser she didnt contemplate losing the white house russia news now,0.0,0.0
3675,johnny cash the poet in black the new york times,1.0,1.0
3676,an fbi agent just admitted his bosses are protrump hate antichrist hillary,0.0,0.0
3677,agency clears mayor de blasio and nonprofit of campaign finance violations the new york times,1.0,1.0
3678,oxford dictionaries reveal word of the year as clusterfuck,0.0,0.0
3679,secret lives of real pets the new york times,1.0,1.0
3680,mobile passes desktop for the first time,0.0,0.0
3681,man wildly optimistic ahead of flat pack assembly,0.0,0.0
3682,exclusive juanita broaddrick slams madonna fake news womens march breitbart,1.0,1.0
3683,joo havelange who built and ruled world soccer with firm hand dies at the new york times,1.0,1.0
3684,re things that every american should know about donald trumps plan to save the us economy,0.0,0.0
3685,report paul ryans plan could force million people to lose health coverage,1.0,0.0
3686,how one familys deep pockets helped reshape donald trumps campaign the new york times,1.0,1.0
3687,who was marc rich,0.0,0.0
3688,historischer erfolg donald trump zieht als erster clown ins weie haus ein,0.0,0.0
3689,a curious plan to fight climate change buy mines sell coal the new york times,1.0,1.0
3690,skepticism and support in south korea as ban kimoon weighs presidential bid the new york times,1.0,1.0
3691,ted cruz draws democrat challenger for race,1.0,0.0
3692,dissecting the russian doping inquiry the new york times,1.0,1.0
3693,why isnt donald trump campaigning in swing states the new york times,1.0,1.0
3694,donald trump meets with victims of obamacare at the white house,1.0,1.0
3695,piers morgan get off your high horse hillary only one candidate is up to her neck in fbi probes and her name isnt donald truthfeed,0.0,0.0
3696,the powerful act immoral as they also suffer from herd mentality,0.0,0.0
3697,israeli embassy official plotted to take down uk politicians the new york times,1.0,1.0
3698,the bnai brith and the history of the mounting assault on academic freedom in canadian universities,0.0,0.0
3699,your local percenters may not be as rich as you think the new york times,1.0,1.0
3700,macron campaign hacked huge cache of files dumped online,1.0,0.0
3701,french farmer who aided migrants is given suspended fine the new york times,1.0,1.0
3702,dr david duke with mark collett of the uk collett explains why duke trump victories would change politics forever,0.0,0.0
3703,jennifer holliday decides not to sing for trump after opposition the new york times,1.0,1.0
3704,fake news about the office of congressional ethics breitbart,1.0,1.0
3705,carbon tax reversal in washington state,0.0,0.0
3706,texas official we are seeing record breaking voter turnout in texas and its all for trump video,0.0,0.0
3707,no matter who wins the case against hillary clinton is alive,0.0,0.0
3708,laser scans unveil a network of ancient cities in cambodia the new york times,1.0,1.0
3709,lindsey graham wants trump to put ted cruz on the supreme court bench,0.0,1.0
3710,hustle at hofstra with donald trump and hillary clinton,0.0,0.0
3711,austrias far right presents the eu with a new test at the polls the new york times,1.0,1.0
3712,alkaline water kills cancer how to make your own,0.0,0.0
3713,photos from inside chemtrail planes like youve never seen before,0.0,0.0
3714,ceos ponder a new game with trumps rules the new york times,1.0,1.0
3715,chris christie gets another audition for the trump ticket the new york times,1.0,1.0
3716,youll find me in my hammock inside the new york times,1.0,1.0
3717,critics assail cuts in foreign spending as trump moves to boost military the new york times,1.0,1.0
3718,spicer on bradys stolen jersey another bad on the press breitbart,1.0,1.0
3719,presidentelect donald trump eyes ovala office with plans to erase barack obamas achievements,0.0,0.0
3720,a scaredycats investigation into why people enjoy fear the new york times,1.0,1.0
3721,antitrump us color revolution includes soros and clinton purple takeover,0.0,0.0
3722,seven worldhistorical achievements of the iraq invasion of ,0.0,0.0
3723,todd trump still has an asterisk breitbart,1.0,1.0
3724,trump will win but is he the real deal,0.0,0.0
3725,a night of tornadoes are dead as storms sweep the midwest the new york times,1.0,1.0
3726,the lefts vision,0.0,0.0
3727,hillary emails taken care of,0.0,0.0
3728,showdown looms as us questions chinese deal for german chip designer the new york times,1.0,1.0
3729,justice department tried banning fbi from new clinton investigation,0.0,0.0
3730,america really really really not ready for woman president,0.0,0.0
3731,amid hills of wine and truffles a mission to give fungus room to breathe the new york times,1.0,1.0
3732,fbi obtains warrant to search huma g is emails,0.0,0.0
3733,three rules for rulers,0.0,0.0
3734,report donald trumps budget request seeks billion for border infrastructure breitbart,1.0,1.0
3735,trump administration to take harder tack on trade with china the new york times,1.0,1.0
3736,snowden and wikileaks clash over how to disclose secrets the new york times,1.0,1.0
3737,in pennsylvania unbound delegates remain wary of donald trump the new york times,1.0,1.0
3738,pew american trust level in federal government plummets to historic lows breitbart,1.0,0.0
3739,austrian disgrace no jail for muslim migrant who dumped his own baby in the middle of the road after he got drunk and enraged,0.0,0.0
3740, information,0.0,0.0
3741,,0.0,0.0
3742,man kicks in exgirlfriends door dies from multiple gunshot wounds breitbart,1.0,1.0
3743,anonymous release bone chilling video of huma abedin that every american needs to see,0.0,0.0
3744,former girlfriend va didnt do anything about ft lauderdale shooters mental illness breitbart,1.0,1.0
3745,in show of unity bannon priebus address cpac and the opposition breitbart,1.0,1.0
3746,will carlos danger cut a deal russia news now,0.0,0.0
3747,dem rep moulton warns of possible nuclear war with russia breitbart,1.0,1.0
3748,samsung stumbles in race to recall troubled phones the new york times,1.0,1.0
3749,fire dept battalion chief killed in bronx explosion after report of gas leak the new york times,1.0,1.0
3750,,0.0,0.0
3751,the big head fake by the us football team or,0.0,0.0
3752,scott pruitt trumps epa pick backed industry donors over regulators the new york times,1.0,1.0
3753,heartless trump cuts sweet old grannys water supply,0.0,0.0
3754,when eve and eve bit the apple the new york times,1.0,1.0
3755,james mattis outspoken retired marine is trumps choice as defense secretary the new york times,1.0,1.0
3756,french vogues march cover features a transgender model the new york times,1.0,1.0
3757,nikki haley says us may take our own action on syrian chemical attack the new york times,1.0,1.0
3758,texas am student arrested after crashing into squad car while taking nude selfie,0.0,1.0
3759,adt to pull advertising from cnn after kathy griffin beheading photo,1.0,1.0
3760,what its really like to be in the middle of the battle for aleppo,0.0,0.0
3761,hillary clinton donald trump mosul your wednesday briefing the new york times,1.0,1.0
3762,msm polls gaslighting us voters with manipulated poll results trump is winning in adjusted average,0.0,0.0
3763,ya hay ms reencuentros de operacin triunfo que ediciones de operacin triunfo,0.0,0.0
3764,the mainstream media monopoly is over,0.0,0.0
3765,white house to states shield the undocumented and lose police funding the new york times,1.0,1.0
3766,at chatsworth house a tale of five centuries the new york times,1.0,1.0
3767,hamilton inc the path to a billiondollar broadway show the new york times,1.0,1.0
3768,with days to go candidates take fight to battleground states the new york times,1.0,1.0
3769,gop rep gohmert to trump work with freedom caucus we stood by when priebus ryan abandoned you breitbart,1.0,1.0
3770,leaked bombshell the shocking truth about hillary that huma abedin has concealed for years,0.0,0.0
3771,sonnie johnson at cpac systemic racism and white supremacy belong to the democrats breitbart,1.0,1.0
3772,guy fawkes effigy industry collapses,0.0,0.0
3773,sessions controversy heightens trumps feeling of being under siege the new york times,1.0,1.0
3774,mexican nationals plead guilty in international sex trafficking ring,1.0,1.0
3775,why the election is close and what trump and obama have in common the new york times,1.0,1.0
3776,republican party central intelligence agency your tuesday evening briefing the new york times,1.0,1.0
3777,dr duke and reverend dankof on the state of the campaign the synagogue of satin,0.0,0.0
3778,donald trump news conference gets the snl treatment the new york times,1.0,1.0
3779,donald trump russia dylann roof your weekend briefing the new york times,1.0,1.0
3780,,0.0,0.0
3781,former hillary staffers launch campaign to strip trump of twitter following breitbart,1.0,1.0
3782,at momofuku nishi david changs magic shows a little wear the new york times,1.0,1.0
3783,,0.0,0.0
3784,tim tebow homers in first atbat and finishes for the new york times,1.0,1.0
3785, great stories that have nothing to do with politics the new york times,1.0,1.0
3786,fbi shocker hillarys weiner database exposed as more massive than we thought,0.0,0.0
3787,ann coulter all we need is love and deportations breitbart,1.0,1.0
3788,boeing suits up for future of spaceflight with new spacesuit design breitbart,1.0,1.0
3789,vladimir putin is ready to restore relations with the us,0.0,0.0
3790,with larry wilmore before the white house correspondents dinner the new york times,1.0,1.0
3791,chart of the day shrinking core capital goods orders signals recession,0.0,0.0
3792,wapo tries to compare elizabeth warren breaking senate rules to milo being shut down by violent riot breitbart,1.0,1.0
3793,fugitive italian mobster caught hiding illegally in mexico,1.0,0.0
3794,us support emboldens israel to defy intl law author,0.0,0.0
3795,steven mnuchin regulation is killing community banks breitbart,1.0,1.0
3796,hillary will land in prison not the oval office,0.0,0.0
3797,huge has wikileaks finally burst the hillary clinton bubble,0.0,0.0
3798,the latest celebrity diet cyberbullying the new york times,1.0,1.0
3799,top hillary official leads prayer chain hoping to save imploding campaign,0.0,0.0
3800,tech billionaires create fund to prevent robot apocalypse breitbart,1.0,1.0
3801,julian assange makes very suspect post election announcement seeks pardon from trump,0.0,0.0
3802,obama illegally transferred doj money to clinton campaign,0.0,0.0
3803,pollsters admit they underestimated voters adrenal glands the onion g is finest news source,0.0,0.0
3804,ultimate white knight destroys trumps walk of fame star to help lying slut hoaxers,0.0,0.0
3805,pay to play hillarys two big favors for morocco netted her million truthfeed,0.0,0.0
3806,after all the hype scaremongering the washington post now admits the zika virus g not cause brain deformities,0.0,0.0
3807,open thread ,0.0,0.0
3808,trump has made his supreme court nomination what happens next the new york times,1.0,1.0
3809,traveling with adult children the new york times,1.0,1.0
3810,with operation in syria erdogan shows his new power over turkeys military the new york times,1.0,1.0
3811,newsbud roundtable on elections vs reality,0.0,0.0
3812,the cosmic story scorpio new moon october ,0.0,0.0
3813, miles the new york times,1.0,1.0
3814,hillary campaign now in bed with pac staff that donated k to fbi g is wife after investigation,0.0,0.0
3815, mexican soldiers headed to border in hunt for gulf cartel boss comandante toro,1.0,1.0
3816,breitbart news daily border control breitbart,1.0,1.0
3817,greed corruption and danger a tarnished afghan gem trade the new york times,1.0,1.0
3818,insurers use californias assistedsuicide law to deny treatment for terminal patients,0.0,0.0
3819,worlds largest aircraft crashes gently in nd test flight the new york times,1.0,1.0
3820,government hiding unprecedented tb infection rates among relocated refugees,0.0,1.0
3821,jeff bezos says he is selling billion a year in amazon stock to finance race to space the new york times,1.0,1.0
3822,presidential election live donald trumps victory the new york times,1.0,1.0
3823,pourquoi je suis candidat la prsidentielle par jeanfranois buissire candidat la prsidentielle le gorafi,0.0,0.0
3824,al sharpton to dems no point appealing to archie bunker trump voters breitbart,1.0,1.0
3825,your thursday evening briefing golden state warriors hillary clinton prince the new york times,1.0,1.0
3826,stephen king just got real with trump supporters,0.0,0.0
3827,germany gang of syrian muslim boys banned from swimming pool after sexually molesting girls as young as nine,0.0,0.0
3828,a turn in the tide plus a remarkable look at kennedy and lincoln assassinations,0.0,0.0
3829,quid pro quo wikileaks email reveals clinton campaign eyeing paul ryans relative for supreme court,0.0,0.0
3830,would a trump presidency mean economic disaster lets take a look the new york times,1.0,1.0
3831,amazon looks to take away the need to ever use a cable box again with integrated fire tv sets breitbart,1.0,1.0
3832,gop has a day of reckoning coming,0.0,0.0
3833,at real madrid zinedine zidanes gift is wrapped in charisma the new york times,1.0,1.0
3834,a republican representative just called for hillary to be killed by firing squad,0.0,1.0
3835,close to half of american adults infected with hpv survey finds the new york times,1.0,1.0
3836,donald trump and the equilibrium to come new eastern outlook,0.0,0.0
3837,doctors in aleppo tend to scores of victims in gas attack the new york times,1.0,1.0
3838,more politicized justice to protect hillary,0.0,0.0
3839,report christians killed for their faith in ,1.0,0.0
3840,,0.0,0.0
3841,rep marsha blackburn fcc rulechange vote eliminates obama admin internet tax and regulatory power grab,1.0,0.0
3842,the lives they loved submit your memories the new york times,1.0,1.0
3843,enough with the tweets chinas state media tells trump the new york times,1.0,1.0
3844,police threaten eviction at any time as dakota access protesters refuse to leave private land,0.0,0.0
3845,prepare for donald trump landslide victory will usher in the coming global shaking,0.0,0.0
3846, italy,0.0,0.0
3847,supernatural actor mark pellegrino in israel kerry on wrong side of history once again,1.0,0.0
3848,,0.0,0.0
3849,achieving mindfulness at work no meditation cushion required the new york times,1.0,1.0
3850,hillary clinton sells of us uranium to russia wtf ,0.0,0.0
3851,hillary releases the most inspiring video ever chronicling her historic rise to the top,0.0,0.0
3852,,0.0,0.0
3853,muslims blast call to prayer so infidel mayor returns with nasty surprise,0.0,0.0
3854,michael moore shocks the internet if you make this go viral trump will win,0.0,0.0
3855,crooked hillary campaign chairman john podesta took part in satanic blood rituals and black magic,0.0,0.0
3856,olivia newton g is daughter is vocal about plastic surgery addictionhere are the family photos she g not show independent journal review,0.0,0.0
3857,was the airstrike in syria killing schoolchildren another us false flag russian defense says so,0.0,0.0
3858,defining and proclaiming a new black power the new york times,1.0,1.0
3859,comment on habits that will make your life easier more peaceful by habits that will make your life easier more peaceful wellness solutions,0.0,0.0
3860,once and always a new yorker the new york times,1.0,1.0
3861,chart of the day ratio of household net worth to disposable income at precrisis high,0.0,1.0
3862,polityka zagraniczna usa thierry meyssan,0.0,0.0
3863,migrants applying for asylum in australia from middle east camps fail security checks,1.0,1.0
3864,ahead of trump presidency global investors sell bonds and grab stocks the new york times,1.0,1.0
3865,a connecticut reader reports record voter registrationinspired by trump,0.0,0.0
3866,adelson boosts trump with million to defeat clinton,0.0,0.0
3867,turkey referendum opposition parties cry fraud demand recount of yes vote,1.0,0.0
3868,mother and daughter remind msnbc reporter that trump has black supporters,0.0,0.0
3869,nanny state health warning burnt toast can give you cancer breitbart,1.0,1.0
3870,israel to build new settler homes in shiloh despite us objections,0.0,0.0
3871,fema area emergency tests broadcast just before election,0.0,0.0
3872,former dea prescription head drops a bombshell congress protects big pharma fuels opioid crisis,0.0,0.0
3873,janet reno first female us attorney general dies at ,0.0,0.0
3874,white house pulls back from bid to reopen cia black site prisons the new york times,1.0,1.0
3875,hillary g is dirty war,0.0,0.0
3876,kelloggs brand falls from to th place with consumers in years breitbart,1.0,1.0
3877,political correctness for yuengling brewery what about our opioid epidemic,0.0,0.0
3878,wall street and the pentagon,0.0,0.0
3879,oregon man accused of trying to shove coworker inside wood chipper,1.0,0.0
3880,mta shortens l train shutdown to months the new york times,1.0,1.0
3881,high school senior headed for the army not allowed to wear army sash at graduation breitbart,1.0,1.0
3882,breitbart news daily comeys revenge breitbart,1.0,1.0
3883,samsung to buy harman international in an billion bet on cars the new york times,1.0,1.0
3884,your weekend briefing ted cruz donald trump nfl the new york times,1.0,1.0
3885,omb director mulvaney americans st budget increases defense border security education funding cuts at state department and epa,1.0,1.0
3886,cnns chalian there are people in this government who are pretty committed to taking trump down breitbart,1.0,1.0
3887,uturn merkel considers annual migrant number cap,1.0,0.0
3888,fox news poll clinton leads trump by three points,0.0,0.0
3889,after berkeley treat the violent antispeech left like the kkk,1.0,0.0
3890,jury deadlocks in bill cosby trial mistrial declared breitbart,1.0,0.0
3891,president trump to appear on golf channel tribute to jack nicklaus breitbart,1.0,1.0
3892,statistical propaganda how many syrians has us regimechange killed,0.0,0.0
3893,how to give a better speech talk to a dog the new york times,1.0,1.0
3894,why selfhelp guru james altucher only owns things the new york times,1.0,1.0
3895,mets jacob degrom to stay in florida with sick newborn the new york times,1.0,1.0
3896,dutch pol geert wilders refuses to attend his trial says its political,0.0,1.0
3897,trump budget includes significant funding of refugee program breitbart,1.0,1.0
3898,talk about crooked clinton foundation loves to raise money for bill clinton,0.0,0.0
3899,trump insists mexico will pay for wall after us begins the work the new york times,1.0,1.0
3900, secrets to wu wei the taoist principle of effortless effort,0.0,0.0
3901,media iaaf demanded bribes from russian athletes for doping coverup russia news now,0.0,0.0
3902,italy prepares for possible mediterranean refugee crisis this summer,1.0,0.0
3903,muslims protest with street prayer in paris suburb,1.0,0.0
3904,re jezebel mike pence twitchycom,0.0,0.0
3905,rand paul lots of crocodile tears in dc for comey,1.0,1.0
3906,gatestone institute new mosques closed churches in london,1.0,1.0
3907,icelands pirate party makes strong showing in new election,0.0,0.0
3908,only demented imbeciles want a killary reign of terror,0.0,0.0
3909,china marco polo xi jinping starts jockeying in postobama world,0.0,0.0
3910,how technology has failed to improve your airline experience the new york times,1.0,1.0
3911,hillary clinton returns to the campaign trail vowing new approach the new york times,1.0,1.0
3912,comment on us congressperson says its time for america to disclose the existence of extraterrestrials by anonymous world war is on the horizon in collective evolution,0.0,0.0
3913,john bolton left engaging in collective hysteria because they cannot make substantive arguments against trump policies,1.0,1.0
3914,our new country women and minorities hit hardest,0.0,0.0
3915,a george carlin special too raw after sept resurfaces now the new york times,1.0,1.0
3916,hillary trump and sartre how existentialism disrobes the major presidential candidates,0.0,0.0
3917,obama commutes life sentences of four mexican cartel leaders,1.0,1.0
3918,canadas foreign policy and academia,0.0,0.0
3919,us inspector general afghan govt rapidly lost territory over summer,0.0,0.0
3920,lindsay lohans strange accent another telling sign of a mind control slave,0.0,0.0
3921,read the frustrating conversation a man had with his granny after accidentally phoning her,0.0,0.0
3922,gay journalist who came out as conservative shouted down at portland state university breitbart,1.0,1.0
3923,mark crispin miller a professor at new york university explains how us elections are stolen,0.0,1.0
3924,russia looks to populate its far east wimps need not apply the new york times,1.0,1.0
3925,jared kushner will sell many of his assets but ethics lawyers worry the new york times,1.0,1.0
3926,the johnson amendment which trump vows to destroy explained the new york times,1.0,1.0
3927,billy ray cyrus like miley knows about reinvention the new york times,1.0,1.0
3928,few expect china to punish north korea for latest nuclear test the new york times,1.0,1.0
3929,scientists prove that the soul does not die it returns to the universe,0.0,0.0
3930,chicago mayor city needs more regulations on federally licensed gun dealers breitbart,1.0,1.0
3931,california school bans tag says game too rough breitbart,1.0,1.0
3932,why uber keeps raising billions the new york times,1.0,1.0
3933,police official found dead on long island and suicide is suspected the new york times,1.0,1.0
3934,watch embattled gop senator just killed his campaign with this racist remark,0.0,0.0
3935,trumps campaign backfires as hillary clinton attracts millions of new voters,0.0,0.0
3936,half of obamacare enrollees avoid doctors visits to save healthcare costs,0.0,0.0
3937, strange creature sightings ever recorded in russia brazil and australia,0.0,0.0
3938,aging japanese women find a resigned solace in south korea the new york times,1.0,1.0
3939,chris brown lil wayne named in federal drug investigation,1.0,0.0
3940,college republicans once the best party on campus endure taunts over trump the new york times,1.0,1.0
3941,breaking doj finally secures warrant to inspect humas emails daily wire,0.0,0.0
3942, police officers are shot and killed in palm springs calif the new york times,1.0,1.0
3943,ncaa moves championship events from north carolina citing antigayrights law the new york times,1.0,1.0
3944,the year set to be hottest on record information,0.0,0.0
3945, who saw murder didnt call the police the new york times,1.0,1.0
3946,news diversity win marvel created a white male superhero who thinks its too bad he got powers instead of a latina woman,0.0,0.0
3947,world war is coming,0.0,0.0
3948,arrival comes on strong in a generally robust box office weekend the new york times,1.0,1.0
3949,what to watch for in fashion in the new york times,1.0,1.0
3950,assassination attempt at reno trump rally,0.0,0.0
3951,hedge fund titans surefire bet turns into a billion loss the new york times,1.0,1.0
3952,,0.0,0.0
3953,will g is presidency change the way america views russia,0.0,0.0
3954,carrier battle group never planned to call at spanish port russian defense ministry,0.0,0.0
3955,hurricane matthew makes old problems worse for haitians the new york times,1.0,1.0
3956,the usturkey plan for seizing holding and occupying syrian territory in raqqa,0.0,0.0
3957,donald trump celebrates job gains i think its going to continue big league,1.0,0.0
3958,ed secretary betsy devos illegal students should not be concerned about losing instate tuition breitbart,1.0,1.0
3959,trumps first days obamas last days,0.0,0.0
3960,patriot act at do you feel safer,0.0,0.0
3961,bill maher that lesser of two evils election argument is bullsht video,0.0,0.0
